ticker,direction,entryDate,exitDate,entryPrice,exitPrice,slPrice,tpPrice,R,grossR,netR,feeCostR,slippageCostR,holding_days,MaxFavorableR,MaxAdverseR,regime,exitType
UMA,LONG,2024-07-04,2024-07-26,1.97,2.65,1.49,3.42,1.3936,1.4098,1.3936,0.0096,0.0065,22,1.51,0.55,NEUTRAL,SIGNAL
UMA,LONG,2024-07-30,2024-08-05,2.47,1.66,1.66,4.89,-1.0121,-1.0,-1.0121,0.0072,0.0049,6,0.29,1.18,BULL,SL
UMA,LONG,2024-08-07,2024-08-23,1.87,2.31,0.87,4.87,0.4332,0.4406,0.4332,0.0044,0.003,16,0.46,0.05,NEUTRAL,SIGNAL
UMA,LONG,2024-10-18,2024-10-23,2.85,2.7,2.17,4.87,-0.2371,-0.2204,-0.2371,0.0099,0.0067,5,0.02,0.31,BULL,SIGNAL
UMA,LONG,2024-10-25,2024-10-30,2.62,2.59,1.92,4.71,-0.0451,-0.0303,-0.0451,0.0088,0.006,5,0.07,0.31,BULL,SIGNAL
UMA,LONG,2024-11-01,2024-11-26,2.37,2.97,1.81,4.05,1.0529,1.0697,1.0529,0.01,0.0068,25,1.23,0.68,BULL,SIGNAL
UMA,LONG,2024-11-27,2024-12-24,3.16,2.86,2.31,5.68,-0.3611,-0.3463,-0.3611,0.0088,0.006,27,1.18,0.95,BULL,SIGNAL
UMA,LONG,2024-12-27,2025-01-24,2.68,2.31,1.66,5.77,-0.3692,-0.3589,-0.3692,0.0062,0.0042,28,0.5,0.45,BULL,SIGNAL
UMA,LONG,2025-01-30,2025-02-03,2.22,1.52,1.52,4.33,-1.0125,-1.0,-1.0125,0.0075,0.0051,4,0.13,1.15,BULL,SL
UMA,LONG,2025-02-04,2025-02-10,1.63,1.72,0.92,3.74,0.1167,0.1259,0.1167,0.0055,0.0037,6,0.14,0.15,BULL,SIGNAL
UMA,LONG,2025-02-11,2025-02-25,1.7,1.51,0.96,3.9,-0.2582,-0.2491,-0.2582,0.0055,0.0037,14,0.2,0.43,BULL,SIGNAL
UMA,LONG,2025-02-26,2025-03-17,1.49,1.3,0.99,3.02,-0.3906,-0.379,-0.3906,0.0069,0.0047,19,0.18,0.86,BULL,SIGNAL
UMA,LONG,2025-03-21,2025-05-16,1.25,1.23,0.84,2.47,-0.0585,-0.0463,-0.0585,0.0072,0.0049,56,0.48,0.85,NEUTRAL,SIGNAL
UMA,LONG,2025-05-22,2025-05-26,1.34,1.19,1.02,2.3,-0.4762,-0.4597,-0.4762,0.0098,0.0066,4,0.1,0.53,BULL,SIGNAL
UMA,LONG,2025-05-27,2025-05-29,1.24,1.19,0.92,2.19,-0.1561,-0.1407,-0.1561,0.0092,0.0062,2,0.11,0.15,BULL,SIGNAL
UMA,LONG,2025-06-03,2025-06-06,1.23,1.2,0.91,2.17,-0.1005,-0.0851,-0.1005,0.0092,0.0062,3,0.59,0.55,BULL,SIGNAL
UMA,LONG,2025-06-12,2025-06-13,1.33,1.27,0.75,3.06,-0.1002,-0.0911,-0.1002,0.0054,0.0037,1,0.0,0.14,BULL,SIGNAL
UMA,LONG,2025-06-17,2025-06-18,1.17,1.15,0.62,2.84,-0.0605,-0.0521,-0.0605,0.005,0.0034,1,0.03,0.13,BULL,SIGNAL
UMA,LONG,2025-07-02,2025-07-08,1.12,1.08,0.89,1.82,-0.2259,-0.2068,-0.2259,0.0114,0.0077,6,0.14,0.32,BULL,SIGNAL
UMA,LONG,2025-07-09,2025-07-21,1.11,1.65,0.93,1.65,2.9754,3.0,2.9754,0.0147,0.0099,12,5.11,0.06,BULL,TP
UMA,LONG,2025-07-23,2025-08-06,1.42,1.22,0.9,2.99,-0.391,-0.3802,-0.391,0.0064,0.0043,14,0.03,0.49,BULL,SIGNAL
UMA,LONG,2025-08-07,2025-08-19,1.27,1.45,1.02,2.04,0.6877,0.7074,0.6877,0.0118,0.008,12,1.07,0.2,BULL,SIGNAL
UMA,LONG,2025-08-22,2025-08-27,1.56,1.53,1.11,2.92,-0.0965,-0.0828,-0.0965,0.0082,0.0056,5,0.0,0.46,BULL,SIGNAL
UMA,LONG,2025-08-28,2025-09-24,1.48,1.23,0.93,3.12,-0.4622,-0.4515,-0.4622,0.0064,0.0043,27,0.07,0.6,BULL,SIGNAL
UMA,LONG,2025-09-25,2025-10-06,1.14,1.25,0.89,1.88,0.4457,0.464,0.4457,0.0109,0.0074,11,0.56,0.0,BULL,SIGNAL
UMA,LONG,2025-10-15,2025-10-21,1.06,1.14,0.48,2.78,0.1294,0.1367,0.1294,0.0043,0.0029,6,0.39,0.18,BULL,SIGNAL
UMA,LONG,2025-10-27,2025-10-28,1.15,1.12,0.82,2.14,-0.084,-0.0703,-0.084,0.0082,0.0056,1,0.08,0.11,BULL,SIGNAL
UMA,LONG,2025-11-03,2025-11-06,0.99,0.93,0.76,1.66,-0.2825,-0.2652,-0.2825,0.0103,0.007,3,0.15,0.45,NEUTRAL,SIGNAL
UMA,LONG,2025-11-11,2025-12-18,0.98,0.66,0.66,1.95,-1.012,-1.0,-1.012,0.0071,0.0048,37,0.11,1.01,NEUTRAL,SL
UNI,LONG,2020-07-20,2020-10-19,0.0,0.0,-0.0,0.0,0.1515,0.1525,0.1515,0.0006,0.0004,91,2.23,0.12,BULL,TIME
UNI,LONG,2020-10-21,2020-12-09,0.0,0.0,0.0,0.0,-1.0057,-1.0,-1.0057,0.0034,0.0023,49,1.22,1.02,BULL,SL
UNI,LONG,2020-12-16,2021-01-29,0.0,0.0,0.0,0.0,2.9953,3.0,2.9953,0.0028,0.0019,44,3.52,0.32,BULL,TP
UNI,LONG,2021-02-01,2021-03-22,0.0,0.0,0.0,0.0,2.9955,3.0,2.9955,0.0027,0.0018,49,12.47,0.5,BULL,TP
UNI,LONG,2021-03-23,2021-04-20,0.0,0.0,-0.0,0.0,0.7992,0.8007,0.7992,0.0009,0.0006,28,1.47,0.21,BULL,SIGNAL
UNI,LONG,2021-05-07,2021-08-06,0.0,0.0,-0.0,0.0,-0.3527,-0.3501,-0.3527,0.0015,0.001,91,2.04,0.45,BULL,TIME
UNI,LONG,2021-08-09,2021-11-08,0.0,0.0,-0.0,0.0,0.0914,0.0922,0.0914,0.0005,0.0003,91,1.58,0.0,BULL,TIME
UNI,LONG,2021-11-09,2021-11-10,0.0,0.0,-0.0,0.0,-0.0234,-0.0207,-0.0234,0.0016,0.0011,1,0.02,0.04,BULL,SIGNAL
UNI,LONG,2021-11-11,2022-01-05,0.0,0.0,-0.0,0.0,0.6941,0.6968,0.6941,0.0016,0.0011,55,0.88,0.12,BULL,SIGNAL
UNI,LONG,2023-01-23,2023-01-25,0.0,0.0,-0.0,0.0,0.0045,0.0083,0.0045,0.0022,0.0015,2,0.03,0.02,BULL,SIGNAL
UNI,LONG,2023-01-30,2023-02-07,0.0,0.0,0.0,0.0,0.0862,0.1151,0.0862,0.0173,0.0117,8,0.4,0.06,BULL,SIGNAL
UNI,LONG,2023-02-09,2023-02-15,0.0,0.0,0.0,0.0,1.0605,1.098,1.0605,0.0224,0.0152,6,1.1,0.16,BULL,SIGNAL
UNI,LONG,2023-03-07,2023-03-13,0.0,0.0,0.0,0.0,0.2311,0.2421,0.2311,0.0065,0.0044,6,0.28,0.33,BULL,SIGNAL
UNI,LONG,2023-03-27,2023-03-29,0.0,0.0,0.0,0.0,0.2282,0.2511,0.2282,0.0136,0.0092,2,0.3,0.1,BULL,SIGNAL
UNI,LONG,2023-03-30,2023-04-03,0.0,0.0,0.0,0.0,-1.0247,-1.0,-1.0247,0.0147,0.01,4,0.12,5.12,BULL,SL
UNI,LONG,2023-04-04,2023-05-04,0.0,0.0,-0.0,0.0,-0.0305,-0.0282,-0.0305,0.0013,0.0009,30,0.34,0.06,BULL,SIGNAL
UNI,LONG,2023-05-16,2023-05-26,0.0,0.0,0.0,0.0,-0.1298,-0.0909,-0.1298,0.0232,0.0157,10,0.18,0.36,BULL,SIGNAL
UNI,LONG,2023-06-09,2023-06-13,0.0,0.0,0.0,0.0,-0.2151,-0.1778,-0.2151,0.0222,0.0151,4,0.0,0.27,BULL,SIGNAL
UNI,LONG,2023-07-21,2023-07-24,0.0,0.0,0.0,0.0,-0.0497,-0.0428,-0.0497,0.0041,0.0028,3,0.01,0.06,BULL,SIGNAL
UNI,LONG,2023-08-17,2023-09-01,0.0,0.0,-0.0,0.0,0.0765,0.0784,0.0765,0.0011,0.0008,15,0.12,0.02,NEUTRAL,SIGNAL
UNI,LONG,2023-12-05,2023-12-22,0.0,0.0,-0.0,0.0,-0.0029,-0.0016,-0.0029,0.0008,0.0005,17,0.0,0.03,BULL,SIGNAL
UNI,LONG,2024-01-01,2024-01-09,0.0,0.0,0.0,0.0,-1.0393,-1.0,-1.0393,0.0234,0.0159,8,0.99,1.57,BULL,SL
UNI,LONG,2024-01-11,2024-01-16,0.0,0.0,0.0,0.0,-0.3108,-0.2938,-0.3108,0.0101,0.0069,5,0.02,0.43,BULL,SIGNAL
UNI,LONG,2024-01-18,2024-01-26,0.0,0.0,0.0,0.0,0.0315,0.0473,0.0315,0.0094,0.0064,8,0.09,0.26,BULL,SIGNAL
UNI,LONG,2024-02-08,2024-02-09,0.0,0.0,0.0,0.0,0.3796,0.4242,0.3796,0.0266,0.018,1,0.67,0.0,BULL,SIGNAL
UNI,LONG,2024-02-13,2024-02-16,0.0,0.0,0.0,0.0,0.4838,0.5263,0.4838,0.0253,0.0172,3,0.63,0.11,BULL,SIGNAL
UNI,LONG,2024-02-21,2024-02-22,0.0,0.0,0.0,0.0,-0.1708,-0.1333,-0.1708,0.0223,0.0151,1,0.0,0.18,BULL,SIGNAL
UNI,LONG,2024-02-29,2024-03-05,0.0,0.0,0.0,0.0,-0.7868,-0.7761,-0.7868,0.0063,0.0043,5,0.33,0.87,BULL,SIGNAL
UNI,LONG,2024-03-06,2024-03-21,0.0,0.0,0.0,0.0,0.0814,0.0871,0.0814,0.0034,0.0023,15,0.28,0.02,BULL,SIGNAL
UNI,LONG,2024-03-27,2024-04-09,0.0,0.0,0.0,0.0,2.9814,3.0,2.9814,0.0111,0.0075,13,33.24,0.34,BULL,TP
UNI,LONG,2024-04-10,2024-04-24,0.0,0.0,-0.0,0.0,-0.0238,-0.0228,-0.0238,0.0006,0.0004,14,0.0,0.04,BULL,SIGNAL
UNI,LONG,2024-04-29,2024-05-01,0.0,0.0,0.0,0.0,-0.6507,-0.6214,-0.6507,0.0175,0.0119,2,0.12,0.82,BULL,SIGNAL
UNI,LONG,2024-05-09,2024-05-16,0.0,0.0,0.0,0.0,0.2428,0.2718,0.2428,0.0173,0.0117,7,0.43,0.31,BULL,SIGNAL
UNI,LONG,2024-05-17,2024-05-22,0.0,0.0,0.0,0.0,0.2668,0.3011,0.2668,0.0204,0.0138,5,0.6,0.13,BULL,SIGNAL
UNI,LONG,2024-05-23,2024-05-24,0.0,0.0,0.0,0.0,-1.032,-1.0,-1.032,0.0191,0.0129,1,54.89,2.65,BULL,SL
UNI,LONG,2024-05-27,2024-06-03,0.0,0.0,-0.0,0.0,-0.004,-0.0026,-0.004,0.0009,0.0006,7,0.0,0.02,BULL,SIGNAL
UNI,LONG,2024-06-07,2024-06-13,0.0,0.0,0.0,0.0,-0.4353,-0.3922,-0.4353,0.0257,0.0174,6,0.08,0.55,BULL,SIGNAL
UNI,LONG,2024-06-25,2024-07-02,0.0,0.0,0.0,0.0,-0.0364,0.0,-0.0364,0.0217,0.0147,7,0.3,0.3,BULL,SIGNAL
UNI,LONG,2024-07-08,2024-07-09,0.0,0.0,0.0,0.0,0.1595,0.1875,0.1595,0.0167,0.0113,1,0.19,0.0,NEUTRAL,SIGNAL
UNI,LONG,2024-07-29,2024-08-05,0.0,0.0,0.0,0.0,-1.0332,-1.0,-1.0332,0.0198,0.0134,7,0.0,2.19,BULL,SL
UNI,LONG,2024-09-24,2024-10-29,0.0,0.0,0.0,0.0,1.2214,1.2593,1.2214,0.0226,0.0153,35,1.41,0.81,BULL,SIGNAL
UNI,LONG,2024-10-31,2024-11-13,0.0,0.0,0.0,0.0,2.9594,3.0,2.9594,0.0242,0.0164,13,3.35,0.51,BULL,TP
UNI,LONG,2024-11-14,2024-11-15,0.0,0.0,0.0,0.0,0.2657,0.2909,0.2657,0.015,0.0102,1,0.33,0.0,BULL,SIGNAL
UNI,LONG,2024-11-19,2024-11-22,0.0,0.0,0.0,0.0,0.4193,0.4444,0.4193,0.015,0.0102,3,0.48,0.07,BULL,SIGNAL
UNI,LONG,2024-11-26,2024-11-27,0.0,0.0,0.0,0.0,0.2692,0.2963,0.2692,0.0162,0.011,1,0.41,0.04,BULL,SIGNAL
UNI,LONG,2024-11-29,2024-12-04,0.0,0.0,0.0,0.0,0.0917,0.1237,0.0917,0.0191,0.0129,5,0.12,0.33,BULL,SIGNAL
UNI,LONG,2024-12-24,2024-12-26,0.0,0.0,0.0,0.0,-0.2261,-0.2,-0.2261,0.0156,0.0106,2,0.1,0.23,BULL,SIGNAL
UNI,LONG,2024-12-27,2024-12-31,0.0,0.0,0.0,0.0,-0.0588,-0.0336,-0.0588,0.015,0.0102,4,0.13,0.17,BULL,SIGNAL
UNI,LONG,2025-01-06,2025-01-07,0.0,0.0,0.0,0.0,-0.5029,-0.4651,-0.5029,0.0225,0.0153,1,0.05,0.56,BULL,SIGNAL
UNI,LONG,2025-01-10,2025-01-15,0.0,0.0,0.0,0.0,0.5113,0.5455,0.5113,0.0204,0.0138,5,0.55,0.41,BULL,SIGNAL
UNI,LONG,2025-01-22,2025-01-23,0.0,0.0,0.0,0.0,0.0062,0.0351,0.0062,0.0172,0.0117,1,0.21,0.14,BULL,SIGNAL
UNI,LONG,2025-01-24,2025-01-28,0.0,0.0,0.0,0.0,-0.2995,-0.2712,-0.2995,0.0169,0.0114,4,0.07,0.47,BULL,SIGNAL
UNI,LONG,2025-02-27,2025-02-28,0.0,0.0,0.0,0.0,-0.0321,0.0,-0.0321,0.0191,0.013,1,0.0,0.57,BULL,SIGNAL
UNI,LONG,2025-03-05,2025-03-07,0.0,0.0,0.0,0.0,-0.2474,-0.227,-0.2474,0.0122,0.0083,2,0.11,0.28,BULL,SIGNAL
UNI,LONG,2025-03-20,2025-03-27,0.0,0.0,0.0,0.0,0.1938,0.2182,0.1938,0.0145,0.0098,7,0.33,0.07,NEUTRAL,SIGNAL
VET,LONG,2020-07-29,2020-09-07,0.02,0.01,0.01,0.03,-1.0138,-1.0,-1.0138,0.0082,0.0056,40,1.45,1.01,BULL,SL
VET,LONG,2020-09-08,2020-12-08,0.01,0.02,0.01,0.03,0.6418,0.6492,0.6418,0.0044,0.003,91,1.0,0.49,BULL,TIME
VET,LONG,2020-12-25,2021-01-06,0.01,0.03,0.01,0.03,2.988,3.0,2.988,0.0071,0.0048,12,3.66,0.0,BULL,TP
VET,LONG,2021-01-08,2021-03-09,0.03,0.07,0.01,0.07,2.9916,3.0,2.9916,0.005,0.0034,60,3.13,0.6,BULL,TP
VET,LONG,2021-03-10,2021-04-09,0.06,0.13,0.04,0.13,2.9889,3.0,2.9889,0.0066,0.0045,30,3.32,0.14,BULL,TP
VET,LONG,2021-04-12,2021-04-19,0.13,0.26,0.09,0.26,2.9881,3.0,2.9881,0.0071,0.0048,7,3.23,0.0,BULL,TP
VET,LONG,2021-05-19,2021-08-11,0.11,0.11,-0.01,0.45,0.0279,0.0317,0.0279,0.0022,0.0015,84,0.4,0.45,NEUTRAL,SIGNAL
VET,LONG,2021-09-24,2021-09-30,0.09,0.1,0.06,0.2,0.0606,0.0709,0.0606,0.0062,0.0042,6,0.07,0.31,NEUTRAL,SIGNAL
VET,LONG,2021-10-01,2021-10-06,0.11,0.11,0.07,0.21,0.1076,0.1198,0.1076,0.0072,0.0049,5,0.22,0.11,BULL,SIGNAL
VET,LONG,2021-10-13,2021-10-19,0.12,0.12,0.08,0.21,0.009,0.0229,0.009,0.0083,0.0056,6,0.29,0.07,BULL,SIGNAL
VET,LONG,2021-10-25,2021-11-03,0.14,0.14,0.11,0.24,-0.1794,-0.1622,-0.1794,0.0102,0.0069,9,0.16,0.73,BULL,SIGNAL
VET,LONG,2021-11-04,2021-11-26,0.15,0.11,0.11,0.27,-1.0151,-1.0,-1.0151,0.009,0.0061,22,0.88,1.03,BULL,SL
VET,LONG,2021-11-29,2021-12-13,0.12,0.08,0.08,0.25,-1.0111,-1.0,-1.0111,0.0066,0.0045,14,0.1,1.06,BULL,SL
VET,LONG,2021-12-14,2022-03-15,0.08,0.05,0.04,0.19,-0.7985,-0.7908,-0.7985,0.0046,0.0031,91,0.66,0.96,NEUTRAL,TIME
VET,LONG,2023-01-16,2023-02-20,0.02,0.03,0.02,0.03,2.9729,3.0,2.9729,0.0161,0.0109,35,3.57,0.53,BULL,TP
VET,LONG,2023-02-21,2023-03-08,0.03,0.02,0.02,0.05,-1.0159,-1.0,-1.0159,0.0095,0.0064,15,0.15,1.08,BULL,SL
VET,LONG,2023-03-23,2023-03-29,0.02,0.02,0.02,0.04,-0.0741,-0.0596,-0.0741,0.0086,0.0058,6,0.08,0.32,BULL,SIGNAL
VET,LONG,2023-03-31,2023-05-11,0.02,0.02,0.02,0.04,-1.0195,-1.0,-1.0195,0.0116,0.0079,41,0.65,1.01,BULL,SL
VET,LONG,2023-05-16,2023-05-17,0.02,0.02,0.02,0.03,0.1732,0.2048,0.1732,0.0188,0.0128,1,0.21,0.04,BULL,SIGNAL
VET,LONG,2023-05-18,2023-05-24,0.02,0.02,0.02,0.03,-0.0511,-0.0188,-0.0511,0.0193,0.0131,6,0.12,0.32,BULL,SIGNAL
VET,LONG,2023-05-25,2023-05-29,0.02,0.02,0.02,0.02,0.6197,0.6625,0.6197,0.0255,0.0173,4,0.72,0.16,BULL,SIGNAL
VET,LONG,2023-05-30,2023-06-05,0.02,0.02,0.02,0.03,-1.0443,-1.0,-1.0443,0.0264,0.0179,6,0.02,1.46,BULL,SL
VET,LONG,2023-06-09,2023-06-16,0.02,0.01,0.01,0.02,-1.0267,-1.0,-1.0267,0.0159,0.0108,7,0.0,1.05,BULL,SL
VET,LONG,2023-06-20,2023-06-22,0.02,0.02,0.01,0.03,0.3943,0.4139,0.3943,0.0117,0.0079,2,0.48,0.02,BULL,SIGNAL
VET,LONG,2023-06-27,2023-08-08,0.02,0.02,0.02,0.03,-0.3261,-0.304,-0.3261,0.0132,0.0089,42,0.57,0.47,BULL,SIGNAL
VET,LONG,2023-08-30,2023-11-20,0.02,0.02,0.01,0.02,2.2283,2.2568,2.2283,0.017,0.0115,82,2.99,0.7,NEUTRAL,SIGNAL
VET,LONG,2023-11-27,2023-12-13,0.02,0.03,0.02,0.03,2.2441,2.2642,2.2441,0.012,0.0082,16,2.39,0.17,BULL,SIGNAL
VET,LONG,2023-12-21,2023-12-22,0.03,0.04,0.03,0.06,0.1195,0.1352,0.1195,0.0094,0.0064,1,0.16,0.11,BULL,SIGNAL
VET,LONG,2024-01-03,2024-01-08,0.03,0.03,0.02,0.06,-0.1118,-0.0983,-0.1118,0.008,0.0054,5,0.1,0.53,BULL,SIGNAL
VET,LONG,2024-02-02,2024-02-15,0.03,0.04,0.03,0.04,2.9689,3.0,2.9689,0.0185,0.0125,13,5.06,0.56,BULL,TP
VET,LONG,2024-03-15,2024-04-12,0.04,0.04,0.03,0.09,-0.1161,-0.1041,-0.1161,0.0071,0.0048,28,0.47,0.53,BULL,SIGNAL
VET,LONG,2024-05-03,2024-05-14,0.04,0.03,0.03,0.06,-0.4952,-0.4772,-0.4952,0.0107,0.0073,11,0.17,0.56,BULL,SIGNAL
VET,LONG,2024-05-21,2024-05-23,0.04,0.04,0.03,0.05,-0.2774,-0.252,-0.2774,0.0152,0.0103,2,0.04,0.48,BULL,SIGNAL
VET,LONG,2024-06-12,2024-06-18,0.03,0.03,0.03,0.05,-1.0216,-1.0,-1.0216,0.0128,0.0087,6,0.0,1.19,BULL,SL
VET,LONG,2024-06-19,2024-06-28,0.03,0.03,0.02,0.05,0.0716,0.0858,0.0716,0.0085,0.0057,9,0.22,0.26,BULL,SIGNAL
VET,LONG,2024-07-03,2024-07-05,0.02,0.02,0.02,0.04,-1.0243,-1.0,-1.0243,0.0145,0.0098,2,0.03,1.11,BULL,SL
VET,LONG,2024-07-10,2024-07-30,0.03,0.03,0.02,0.04,0.063,0.0809,0.063,0.0106,0.0072,20,1.24,0.06,NEUTRAL,SIGNAL
VET,LONG,2024-08-23,2024-08-29,0.03,0.02,0.02,0.04,-1.0273,-1.0,-1.0273,0.0163,0.011,6,0.0,1.0,BULL,SL
VET,LONG,2024-09-24,2024-10-23,0.02,0.02,0.02,0.04,-0.6855,-0.6578,-0.6855,0.0165,0.0112,29,0.61,0.97,BULL,SIGNAL
VET,LONG,2024-10-24,2024-11-04,0.02,0.02,0.02,0.03,-1.0266,-1.0,-1.0266,0.0158,0.0107,11,0.02,1.18,BULL,SL
VET,LONG,2024-11-06,2024-11-18,0.02,0.03,0.02,0.03,2.9757,3.0,2.9757,0.0145,0.0098,12,3.43,0.08,BULL,TP
VET,LONG,2024-11-25,2024-12-03,0.04,0.08,0.02,0.09,2.2969,2.3069,2.2969,0.006,0.004,8,2.4,0.17,BULL,SIGNAL
VET,LONG,2024-12-05,2024-12-09,0.07,0.06,0.04,0.14,-0.3272,-0.3173,-0.3272,0.0059,0.004,4,0.14,0.53,BULL,SIGNAL
VET,LONG,2024-12-10,2024-12-25,0.06,0.05,0.03,0.14,-0.1635,-0.1557,-0.1635,0.0046,0.0031,15,0.28,0.61,BULL,SIGNAL
VET,LONG,2025-01-15,2025-01-21,0.05,0.05,0.04,0.09,-0.0025,0.0126,-0.0025,0.009,0.0061,6,0.67,0.39,BULL,SIGNAL
VET,LONG,2025-01-22,2025-01-28,0.05,0.04,0.03,0.1,-0.3102,-0.2996,-0.3102,0.0063,0.0043,6,0.14,0.34,BULL,SIGNAL
VET,LONG,2025-02-07,2025-04-02,0.03,0.02,0.02,0.08,-0.6974,-0.6892,-0.6974,0.0049,0.0033,54,0.25,0.71,BULL,SIGNAL
VET,LONG,2025-04-22,2025-05-01,0.03,0.03,0.02,0.04,0.3017,0.3207,0.3017,0.0113,0.0077,9,0.54,0.11,BULL,SIGNAL
VET,LONG,2025-05-05,2025-05-07,0.03,0.02,0.02,0.04,-0.0462,-0.027,-0.0462,0.0115,0.0078,2,0.08,0.2,BULL,SIGNAL
VET,LONG,2025-05-21,2025-06-02,0.03,0.02,0.02,0.05,-0.5382,-0.5243,-0.5382,0.0083,0.0057,12,0.26,0.65,BULL,SIGNAL
VET,LONG,2025-06-10,2025-06-12,0.03,0.02,0.02,0.04,-0.5968,-0.5751,-0.5968,0.0129,0.0088,2,0.01,0.6,BULL,SIGNAL
VET,LONG,2025-06-13,2025-06-16,0.02,0.02,0.02,0.04,-0.0984,-0.0788,-0.0984,0.0117,0.0079,3,0.15,0.12,BULL,SIGNAL
VET,LONG,2025-06-18,2025-06-20,0.02,0.02,0.02,0.04,-0.2214,-0.2024,-0.2214,0.0113,0.0077,2,0.06,0.26,BULL,SIGNAL
VET,LONG,2025-06-26,2025-08-05,0.02,0.02,0.02,0.03,0.5733,0.5917,0.5733,0.011,0.0074,40,2.09,0.06,BULL,SIGNAL
VET,LONG,2025-08-12,2025-08-25,0.03,0.02,0.02,0.04,-0.3304,-0.3083,-0.3304,0.0132,0.0089,13,0.3,0.61,BULL,SIGNAL
VET,LONG,2025-08-26,2025-09-19,0.03,0.02,0.02,0.04,-0.0531,-0.035,-0.0531,0.0108,0.0073,24,0.21,0.39,BULL,SIGNAL
VET,LONG,2025-09-24,2025-09-25,0.02,0.02,0.02,0.03,-0.3878,-0.3618,-0.3878,0.0155,0.0105,1,0.01,0.41,BULL,SIGNAL
VET,LONG,2025-10-01,2025-10-08,0.02,0.02,0.02,0.03,-0.1422,-0.1161,-0.1422,0.0156,0.0106,7,0.28,0.22,BULL,SIGNAL
VET,LONG,2025-11-05,2025-12-11,0.02,0.01,0.01,0.03,-1.017,-1.0,-1.017,0.0101,0.0069,36,0.95,1.02,NEUTRAL,SL
VTHO,LONG,2020-07-20,2020-10-19,0.0,0.0,0.0,0.0,-0.8027,-0.7962,-0.8027,0.0039,0.0026,91,1.47,0.88,BULL,TIME
VTHO,LONG,2020-10-21,2021-01-18,0.0,0.0,0.0,0.0,2.9837,3.0,2.9837,0.0097,0.0066,89,8.49,0.57,BULL,TP
VTHO,LONG,2021-01-19,2021-02-10,0.0,0.0,0.0,0.0,2.9911,3.0,2.9911,0.0053,0.0036,22,3.38,0.55,BULL,TP
VTHO,LONG,2021-02-11,2021-02-15,0.0,0.01,0.0,0.01,2.9917,3.0,2.9917,0.0049,0.0033,4,3.14,0.03,BULL,TP
VTHO,LONG,2021-02-17,2021-03-22,0.01,0.02,0.0,0.02,2.9943,3.0,2.9943,0.0034,0.0023,33,4.02,0.5,BULL,TP
VTHO,LONG,2021-03-23,2021-05-19,0.02,0.01,0.01,0.05,-1.006,-1.0,-1.006,0.0036,0.0024,57,0.91,1.03,BULL,SL
VTHO,LONG,2021-05-20,2021-08-19,0.01,0.01,0.0,0.04,0.1517,0.1571,0.1517,0.0032,0.0022,91,0.48,0.89,BULL,TIME
VTHO,LONG,2021-09-16,2021-09-17,0.01,0.01,0.01,0.02,-0.1659,-0.1556,-0.1659,0.0061,0.0042,1,0.0,0.17,BULL,SIGNAL
VTHO,LONG,2021-09-23,2021-09-28,0.01,0.01,0.01,0.02,-0.3969,-0.3861,-0.3969,0.0064,0.0044,5,0.03,0.4,NEUTRAL,SIGNAL
VTHO,LONG,2021-10-01,2021-11-09,0.01,0.01,0.01,0.02,0.5279,0.5398,0.5279,0.0071,0.0048,39,1.01,0.41,BULL,SIGNAL
VTHO,LONG,2021-11-16,2022-01-10,0.01,0.01,0.01,0.02,-1.0092,-1.0,-1.0092,0.0055,0.0037,55,0.42,1.03,BULL,SL
VTHO,LONG,2022-01-11,2022-01-24,0.01,0.0,0.0,0.01,-1.013,-1.0,-1.013,0.0078,0.0053,13,0.21,1.26,NEUTRAL,SL
VTHO,LONG,2023-01-16,2023-02-16,0.0,0.0,0.0,0.0,2.9687,3.0,2.9687,0.0187,0.0127,31,6.48,0.55,BULL,TP
VTHO,LONG,2023-02-21,2023-03-01,0.0,0.0,0.0,0.0,-0.1604,-0.1479,-0.1604,0.0074,0.005,8,0.06,0.3,BULL,SIGNAL
VTHO,LONG,2023-03-06,2023-03-08,0.0,0.0,0.0,0.0,-0.4566,-0.4416,-0.4566,0.0089,0.0061,2,0.05,0.46,BULL,SIGNAL
VTHO,LONG,2023-03-16,2023-04-10,0.0,0.0,0.0,0.0,-0.1751,-0.1625,-0.1751,0.0075,0.0051,25,0.27,0.46,BULL,SIGNAL
VTHO,LONG,2023-04-18,2023-04-20,0.0,0.0,0.0,0.0,-0.5624,-0.5333,-0.5624,0.0173,0.0117,2,0.1,0.59,BULL,SIGNAL
VTHO,LONG,2023-05-12,2023-06-05,0.0,0.0,0.0,0.0,-0.8022,-0.7756,-0.8022,0.0159,0.0108,24,0.18,0.88,BULL,SIGNAL
VTHO,LONG,2023-06-26,2023-06-30,0.0,0.0,0.0,0.0,0.2571,0.2742,0.2571,0.0102,0.0069,4,0.57,0.11,BULL,SIGNAL
VTHO,LONG,2023-07-04,2023-07-07,0.0,0.0,0.0,0.0,-0.4681,-0.4492,-0.4681,0.0113,0.0076,3,0.06,0.5,BULL,SIGNAL
VTHO,LONG,2023-07-11,2023-07-19,0.0,0.0,0.0,0.0,-0.3971,-0.374,-0.3971,0.0138,0.0093,8,0.15,0.48,BULL,SIGNAL
VTHO,LONG,2023-07-21,2023-07-25,0.0,0.0,0.0,0.0,-0.2279,-0.2011,-0.2279,0.016,0.0108,4,0.02,0.41,BULL,SIGNAL
